id,imagej_0,imagej_1,imagej_2,imagej_3,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,efd_25,efd_26,efd_27,efd_28,efd_29,efd_30,efd_31,skel_0,skel_1,skel_2,skel_3,skel_4,skel_5
UP40,0.5271254742872369,2.4281430690767,0.33751882825205903,0.8116638343890005,2.9660069761473826,6.229531877673229,9.434679216175347,10.072290264265261,19.825892159301286,13.187143500312358,21.45983066445953,0.9872193114701516,4.531302116601387,-0.15936759727246896,-3.510242870861562,-0.7117403826629747,2.384485994514265,-0.8757541846632134,-0.6623234799638057,-0.04839403588593503,0.42245554338985597,-0.37965140471394915,-0.2899215428731678,0.46619090946450087,-0.06816516007051485,0.13116458558586502,-0.03267279863092692,0.17322592803396758,-0.10313928894396707,0.17092617151832143,0.08706295257661616,-0.14465779288380898,-0.17614513971197315,0.06491314924710287,0.015507877479536756,-0.1830960712262708,-0.09716557719047601,0.011525651952347997,-0.014509721406493663,-0.08769661548950901,-0.0061403556127256915,-0.01736565412545301,0.005708062086742035,806.0,46.13566374137423,0.4412210405947135,82.85529554590944,1.0,0.04094292803970223
so31,0.4464377973449726,2.8913943391519497,0.2763828438614476,0.7349214065791606,2.898192449177331,6.005176901663721,9.35738587525625,9.932151393916737,19.577062663871892,12.935031474954421,-21.168254885622503,-0.9959961017256378,1.5754980703995154,-0.08939667414022127,1.819696247912684,-0.39183764598171034,1.1727292204432678,-0.21454824563312236,0.1514375468700513,-0.09241996954288079,0.5049186925948278,-0.22955236855759448,-0.17828840426265924,-0.009695220280052971,0.023427851233913614,-0.1055691851950562,-0.1297735467175765,0.04628654802339211,-0.1895803908283221,-0.019991203354142024,0.019667645899276085,0.07221294630577982,-0.15319255026491205,0.023890732193597334,0.06861086566007676,0.05173306300454953,-0.025306945057792858,0.037819439845801495,0.049257541353387606,0.00035286799850460407,0.058392282235182724,0.015941209353796035,-0.003329991634328689,728.0,37.23308931371956,0.5062864263303261,69.28924880528002,1.0,0.027472527472527472
NF40,0.40367913723120435,2.450210194350875,0.3147686805109971,0.7385846323630846,2.9368312498047495,6.165743470297452,9.315376020264475,9.93912948165686,19.56673006364617,13.022258996400737,-20.964249122184484,-0.4307455920822774,1.7499568311920926,0.9024733984454546,1.2383274306583532,0.4135512058559373,1.0348169839063384,-0.4407465393202278,-0.257820989596042,0.15162749073761664,0.2823622683758619,-0.5277472533772335,0.08802738491061902,-0.1802184562577741,0.00898752439812388,0.033805483771123836,0.17757694161473678,-0.16026148158076164,-0.06533311427640338,0.17905463349445933,-0.08928180424082172,-0.04708394224532231,-0.09701934815007807,-0.022483351958776873,-0.12642971713967185,0.014613320809205431,-0.04466984301068688,-0.07707126170704609,0.03744582739304337,0.0709227520864743,0.00470494848242847,0.025853804636348617,0.0648036789810593,704.0,38.50947646837183,0.49543014735574864,72.89718787443039,1.0,0.029829545454545456
110,0.4673606577648655,3.4286552176045046,0.2544785238570652,0.847370001716149,2.8759453115856535,5.900022151979824,9.512540781981262,9.941133698371653,19.667972712445383,12.8911469238266,-22.211884750226996,0.5914390120655286,0.8252544989980256,-0.8063497349208665,-1.0260129952004489,0.8176706754578866,0.29186148280540064,-0.49458519038663223,-0.005194827068382419,0.6242808493489295,0.09996864878729857,-0.06431000543396502,0.19163896348494264,0.19760938986603796,-0.1836369143608865,0.06650027577254662,0.12172692304838002,0.06904549440759687,-0.12491255577393431,0.06391452327720526,0.0009045780356699098,-0.0537092351711735,0.08941304767874758,0.014650145930013478,-0.016160784318995595,0.002179649423741575,0.08464261855811454,-0.013370231072502781,0.006335528979867035,0.10296058851052531,0.06077869203385876,-0.007390086041442504,0.017838848457622306,454.0,44.91912616397564,0.22055205162494762,63.324560795950255,14.0,0.0
Le1-2,0.4135242961972135,2.239625483523387,0.3567956848604624,0.7542127801568322,2.979218219833735,6.309470272995803,9.552206917337672,10.52581672226478,20.56579333523214,13.68141863187645,21.741470808562138,0.07439939330034528,1.9129680595598608,0.9972285246003247,-1.476961276080958,-0.5967931799461114,1.1901321903452378,-0.3603176994295234,0.16397398430774895,-0.2314447746844759,0.14003930250953842,-0.4593899051606626,-0.2434484814589896,0.2098029363981348,0.011681337094109899,0.05058703747367076,-0.20261737024432794,0.15686772674223234,0.05068155189296235,0.1252801692413342,0.10974209325699236,0.05555679392215855,-0.0479315859173826,-0.04241766258302242,0.1107873942658126,0.015311829591877659,-0.05775946988525496,-0.04868877072154684,-0.02598527394188525,-0.037108108568183,-0.04045479029410128,0.028054001413516976,-0.04647435778243123,673.0,43.435414525089236,0.48003801307443783,69.07966415668217,1.0,0.0
28,0.5894906796287543,1.8076299686339927,0.4665505859701187,0.8673849088539918,3.058691663144709,6.666631108224229,9.544137045851649,10.481797970411574,20.49486779615295,13.815371087956917,-22.158218600127103,0.013922644936783413,-0.5977134345176881,0.9999030752817816,0.01172052819517247,-0.01012249537405089,0.18160451218210588,0.1132302431559852,0.0031863962339901734,0.006021489462410254,-0.09601798854899474,0.05516150155504826,0.0016740714151305704,0.001635321818287752,-0.03888223963824547,0.04147645106207917,0.0019241676879744923,-0.005478553498347231,0.018109308083397977,0.009169233599978368,0.0002043958615645759,0.0038761997055561026,-0.029372497410233664,0.016288557226655287,0.0028684603828527467,0.001543790960593946,-0.010429611172431082,0.005774616711241282,1.5641884661757314e-05,-0.002154136247369577,0.006476853790069225,0.0023390410041830892,0.0002710175526601935,509.0,64.62989205430611,0.3388933192909518,103.09219175087898,1.0,0.07269155206286837
Wi8,0.5479469765413567,2.268767416325152,0.3784733447022045,0.8564043284205118,3.0066804923160806,6.355198516416328,9.48928318243492,10.083009175526467,19.870650834056985,13.263219912688443,-20.95088958367478,-0.8532883787479871,2.7231815788431137,-0.5214392991457697,1.845715938074328,-0.07491794081629928,1.308957408670931,-0.5832298260250859,0.2720551877841284,-0.09825165954417471,0.4587684410812456,-0.2374125190310083,-0.08112828661081822,-0.10275159613001537,-0.04400058059876962,0.020912804930236346,-0.09403395962107834,-0.001140245331977376,-0.23769898551340274,0.08037477660516922,8.315972501926666e-05,0.0756664978224264,-0.1772669386079792,0.04263455716596656,0.033891266121551994,0.08483576834790137,-0.016400581258211255,8.454363549760389e-06,0.012761384792003762,0.015392533659695642,0.10944904691889858,-0.004320563756711826,-0.02373256338709776,2063.0,40.32264869408581,0.5838231369093407,93.47726996441435,1.0,0.23606398448860882
Killaha1,0.5591699142638284,1.8955091795913404,0.4376678482577602,0.8344321366608835,3.0402542771490837,6.57710296824147,9.47536887722616,10.299208760641774,20.18723403811283,13.589589459054713,21.421668712134103,-0.942606706215335,4.51299152744298,-0.3339050724350817,3.003820271709573,0.33102293676054445,2.1896965150612417,-0.8073139635186992,0.511992121651781,-0.006875912676183284,0.7484932101984882,-0.38277026253897006,-0.025735989868027484,-0.1812183580013552,-0.1472634291913366,-0.03931633194372443,-0.0681932973692334,-0.1559517162706558,-0.38039032708558834,0.11457329807372167,0.007994622865129327,-0.008714287499641753,-0.22137036480020664,0.10118372212612685,0.01671371209607145,0.1127131633080144,0.023740975745677056,0.03572884157462258,0.0026415975729514574,0.10710219158948188,0.11134964553090815,-0.002487465100400503,-0.006722617949045549,1828.0,47.09828969226448,0.5583242529622225,100.56838469419701,1.0,0.21827133479212255
370,0.4858284487561076,2.8431965942429867,0.3064243740713526,0.8151763545457638,2.9414211526489855,6.098845744867766,9.72558950450459,10.326897816387534,20.35326069475602,13.376573000589312,21.98340746626721,0.10886138077586112,-0.4349326259351276,0.994056939906147,0.23061055943424721,-0.036098442764984334,0.08820116981813052,0.09647166338392014,0.038412819661799484,0.07886796972930164,-0.11626839902827332,0.052751165115958815,0.037382730367385944,-0.004485362270308373,-0.0013704508899780167,0.0023275747888487947,0.002559811904770542,0.0022249694595389284,-0.0004017043060712592,0.01098287788229509,0.026059019096895775,0.03476410173285522,-0.012549798990019477,0.0025842679208951075,0.006955775783031989,-0.0023892715585029866,0.0008345829631148417,-0.003087351968487114,-0.008720871216151548,-0.0005842950240036271,0.001544639558677594,-0.0002384819554342193,0.012295620779720714,983.0,35.975398691569836,0.5534305064989729,68.42514157822401,1.0,0.16581892166836215
Killaha3,0.5296854042551011,2.035652455913851,0.39650911394807936,0.8156157170812743,3.0101195794058153,6.447888795019932,9.355692998861295,10.10025129184808,19.828225178915073,13.324197649938958,-22.37611325552264,0.933547002662258,1.2707265769434308,-0.358455009478615,-1.0216485078198245,0.41980075968232694,0.74129347953821,-0.355068690655188,-0.05992056252171668,0.2836686939122958,0.2459349278054929,-0.11596841336728918,0.10149528489003744,0.0683944601573977,-0.003550038385269489,-0.005847906616483018,0.07041313671850082,-0.06870879837555098,-0.052249606908931955,0.014126703823919663,0.0015359727773497998,-0.11367140603111907,-0.0012342284297581425,-0.005316373955801661,-0.031195174732157185,-0.055393558517824744,0.03910461545844271,-0.013507340983731492,-0.018349465745662624,0.009321102279938341,0.02618343149207078,-0.00930812987562876,-0.00890059420105327,1556.0,41.733861887370665,0.572127982401209,95.2732911156112,1.0,0.2191516709511568
